"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.492936712E1,-1.132275343E0,-3.782862425E-1,2.215522826E-1
1.493136845E1,-1.134108067E0,-3.721775711E-1,2.337695807E-1
1.493336979E1,-1.135940552E0,-3.752318919E-1,2.404890954E-1
1.493537448E1,-1.134108067E0,-3.740102053E-1,2.465977520E-1
1.493737548E1,-1.131053686E0,-3.746210635E-1,2.508738041E-1
1.493937682E1,-1.131664515E0,-3.733993173E-1,2.557607293E-1
1.494137818E1,-1.127388477E0,-3.733993173E-1,2.594259083E-1
1.494337952E1,-1.124334097E0,-3.727884591E-1,2.655345798E-1
1.494538155E1,-1.126777530E0,-3.709558845E-1,2.673671544E-1
1.494738292E1,-1.124944925E0,-3.703449965E-1,2.716432214E-1
1.494938425E1,-1.120058060E0,-3.666798174E-1,2.759192884E-1
1.495138558E1,-1.120058060E0,-3.685123920E-1,2.765301466E-1
1.495338695E1,-1.118836284E0,-3.654580712E-1,2.771410346E-1
1.495538828E1,-1.109062552E0,-3.605711758E-1,2.838605344E-1
1.495738961E1,-1.115782022E0,-3.544625044E-1,2.832496762E-1
1.495939098E1,-1.103564739E0,-3.550733626E-1,2.887474298E-1
1.496139198E1,-1.104786515E0,-3.489647210E-1,2.820279300E-1
1.496339365E1,-1.101732135E0,-3.471321166E-1,2.875257134E-1
1.496539501E1,-1.095623374E0,-3.428560495E-1,2.875257134E-1
1.496739635E1,-1.088293076E0,-3.471321166E-1,2.856931090E-1
1.496939768E1,-1.085238814E0,-3.391908705E-1,2.838605344E-1
1.497139901E1,-1.079130173E0,-3.404125869E-1,2.808062136E-1
1.497340034E1,-1.076075792E0,-3.355256617E-1,2.826387882E-1
1.497540168E1,-1.069967151E0,-3.306387663E-1,2.783627212E-1
1.497740268E1,-1.066912889E0,-3.324713409E-1,2.771410346E-1
1.497940401E1,-1.071188807E0,-3.275844455E-1,2.722540796E-1
1.498140538E1,-1.063247561E0,-3.239192367E-1,2.691997588E-1
1.498340671E1,-1.058971524E0,-3.239192367E-1,2.637019753E-1
1.498540804E1,-1.058971524E0,-3.214757740E-1,2.624802589E-1
1.498740941E1,-1.053473711E0,-3.202540576E-1,2.582041919E-1
1.498941074E1,-1.055306435E0,-3.233083785E-1,2.520955205E-1
1.499141207E1,-1.053473711E0,-3.233083785E-1,2.496520728E-1
1.499341344E1,-1.047975898E0,-3.165888786E-1,2.472086251E-1
1.499741311E1,-1.046754241E0,-3.202540576E-1,2.380456328E-1
1.499941447E1,-1.045532465E0,-3.202540576E-1,2.349912971E-1
1.500141580E1,-1.043089151E0,-3.226975203E-1,2.362130433E-1
1.500341707E1,-1.034536958E0,-3.245300949E-1,2.288826555E-1
1.500541740E1,-1.038202167E0,-3.135345280E-1,2.301043868E-1
1.500741874E1,-1.036980391E0,-3.214757740E-1,2.270500660E-1
1.500942014E1,-1.031482697E0,-3.110910654E-1,2.313261181E-1
1.501142150E1,-1.033926010E0,-3.123128116E-1,2.288826555E-1
1.501342284E1,-1.036369562E0,-3.080367446E-1,2.307152599E-1
1.501542457E1,-1.030871749E0,-3.007063568E-1,2.288826555E-1
1.501742594E1,-1.029649973E0,-3.043715656E-1,2.380456328E-1
1.501942727E1,-1.036369562E0,-2.976520360E-1,2.362130433E-1
1.502142893E1,-1.040034771E0,-2.909325361E-1,2.435434312E-1
1.502343030E1,-1.037591338E0,-2.811586559E-1,2.453760207E-1
1.502543163E1,-1.047365069E0,-2.664978802E-1,2.496520728E-1
1.502743297E1,-1.054084539E0,-2.585566640E-1,2.514846623E-1
1.502943433E1,-1.058971524E0,-2.481719553E-1,2.551498711E-1
1.503143566E1,-1.065690994E0,-2.316785902E-1,2.618693709E-1
1.503343700E1,-1.067523718E0,-2.145743519E-1,2.606476545E-1
1.503543836E1,-1.071188807E0,-2.072439790E-1,2.649236917E-1
1.503744003E1,-1.068745375E0,-1.956375390E-1,2.661454380E-1
1.503944136E1,-1.074854016E0,-1.779224426E-1,2.734758258E-1
1.504144270E1,-1.076686621E0,-1.724246591E-1,2.759192884E-1
1.504344396E1,-1.085849643E0,-1.602073461E-1,2.734758258E-1
1.504544530E1,-1.087682247E0,-1.492117792E-1,2.728649676E-1
1.504744663E1,-1.094401717E0,-1.418813914E-1,2.716432214E-1
1.504944866E1,-1.101732135E0,-1.400488019E-1,2.698106468E-1
1.505145003E1,-1.104175568E0,-1.406596750E-1,2.655345798E-1
1.505345136E1,-1.104786515E0,-1.333292872E-1,2.679780126E-1
1.505545239E1,-1.110895157E0,-1.333292872E-1,2.637019753E-1
1.505745376E1,-1.111505985E0,-1.388270706E-1,2.557607293E-1
1.505945739E1,-1.113338470E0,-1.345510036E-1,2.563715875E-1
1.506145873E1,-1.118836284E0,-1.314966828E-1,2.514846623E-1
1.506346016E1,-1.112116814E0,-1.321075410E-1,2.447651476E-1
1.506546182E1,-1.121890664E0,-1.253880262E-1,2.478194684E-1
1.506746316E1,-1.124944925E0,-1.284423470E-1,2.404890954E-1
1.506946662E1,-1.124334097E0,-1.290532202E-1,2.404890954E-1
1.507146796E1,-1.134718895E0,-1.211119741E-1,2.331587076E-1
1.507346929E1,-1.130442739E0,-1.253880262E-1,2.288826555E-1
1.507547026E1,-1.137773156E0,-1.278315037E-1,2.215522826E-1
1.507747159E1,-1.144492626E0,-1.205011159E-1,2.184979469E-1
1.507947665E1,-1.150601268E0,-1.137815937E-1,2.130001485E-1
1.508147775E1,-1.154877424E0,-1.131707281E-1,2.099458277E-1
1.508347909E1,-1.165872931E0,-1.058403477E-1,1.983393878E-1
1.508548042E1,-1.165872931E0,-1.040077507E-1,1.971176565E-1
1.508748179E1,-1.166483879E0,-9.484477341E-2,1.873438060E-1
1.508948312E1,-1.175035954E0,-8.873611689E-2,1.781808436E-1
1.509148445E1,-1.174425006E0,-8.384919912E-2,1.751265079E-1
1.509348582E1,-1.184809804E0,-8.446005732E-2,1.702395976E-1
1.509548715E1,-1.179922819E0,-8.323833346E-2,1.708504707E-1
1.509748848E1,-1.184809804E0,-7.163188607E-2,1.610766202E-1
1.509948958E1,-1.179311991E0,-6.613410264E-2,1.482484490E-1
1.510149092E1,-1.179311991E0,-6.307977438E-2,1.445832551E-1
1.510349232E1,-1.182366371E0,-5.941458419E-2,1.348094046E-1
1.510549392E1,-1.186031461E0,-5.025160685E-2,1.274790317E-1
1.510749495E1,-1.184809804E0,-5.025160685E-2,1.213703677E-1
1.510949558E1,-1.185420632E0,-4.292122647E-2,1.115965247E-1
1.511149692E1,-1.189696789E0,-4.536468536E-2,1.024335474E-1
1.511349825E1,-1.190307617E0,-4.536468536E-2,1.006009504E-1
1.511549988E1,-1.186642289E0,-4.231036082E-2,9.082710743E-2
1.511750122E1,-1.193972826E0,-3.864516690E-2,8.960537612E-2
1.512150161E1,-1.192140102E0,-3.742343932E-2,7.738807797E-2
1.512350295E1,-1.193361998E0,-4.047776386E-2,6.455990672E-2
1.512550428E1,-1.192751050E0,-4.536468536E-2,6.455990672E-2
1.512750565E1,-1.190307617E0,-4.719728231E-2,5.539692566E-2
1.513150601E1,-1.195194483E0,-4.597555101E-2,5.112086982E-2
1.513350738E1,-1.195194483E0,-5.269506946E-2,4.256875440E-2
1.513550871E1,-1.194583654E0,-5.758199096E-2,3.523837402E-2
1.513751004E1,-1.200692296E0,-6.369064003E-2,2.118847333E-2
1.514150928E1,-1.209855199E0,-7.835140824E-2,7.749436423E-3
1.514351054E1,-1.209855199E0,-8.934698254E-2,-4.467868246E-3
1.514551191E1,-1.214131355E0,-8.507092297E-2,-8.133059368E-3
1.514751291E1,-1.211076975E0,-9.545563161E-2,-1.729603857E-2
1.514951534E1,-1.217796564E0,-9.912082553E-2,-2.706988342E-2
1.515151671E1,-1.217185616E0,-1.003425568E-1,-3.378940374E-2
1.515351804E1,-1.214131355E0,-1.113381311E-1,-4.478497431E-2
1.515551937E1,-1.212298751E0,-1.088946685E-1,-5.516968668E-2
1.515752074E1,-1.212909579E0,-1.046186164E-1,-6.127833575E-2
1.515952234E1,-1.209855199E0,-1.143924594E-1,-8.021515608E-2
1.516152367E1,-1.208633542E0,-1.150033250E-1,-9.609765559E-2
1.516352504E1,-1.204357386E0,-1.070620716E-1,-1.022063047E-1
1.516552614E1,-1.202524900E0,-1.009534225E-1,-1.272517890E-1
1.516752774E1,-1.198248744E0,-8.323833346E-2,-1.486320645E-1
1.516952910E1,-1.199470639E0,-7.896227390E-2,-1.651254296E-1
1.517153044E1,-1.189696789E0,-7.224275917E-2,-1.889491677E-1
1.517353177E1,-1.185420632E0,-6.002544984E-2,-2.060534060E-1
1.517553314E1,-1.195194483E0,-4.780814797E-2,-2.280445546E-1
1.517753447E1,-1.197027087E0,-4.231036082E-2,-2.591986656E-1
1.517953580E1,-1.201914072E0,-2.826045826E-2,-2.683616579E-1
1.518153714E1,-1.201303124E0,4.115399439E-3,-2.958505750E-1
1.518353847E1,-1.198248744E0,3.343693167E-2,-3.141765296E-1
1.518553977E1,-1.194583654E0,4.687596485E-2,-3.233395517E-1
1.518754110E1,-1.198859692E0,5.664981157E-2,-3.465524018E-1
1.518954257E1,-1.200081468E0,5.848240480E-2,-3.612131774E-1
1.519154393E1,-1.201914072E0,6.214759871E-2,-3.697652817E-1
1.519354527E1,-1.197027087E0,6.764538586E-2,-3.850369155E-1
1.519554660E1,-1.201303124E0,7.192143798E-2,-3.844260573E-1
1.519754797E1,-1.206190109E0,6.275846064E-2,-3.954216242E-1
1.519954930E1,-1.200081468E0,6.031500176E-2,-4.051954746E-1
1.520155063E1,-1.203135729E0,5.603894591E-2,-4.106932580E-1
1.520355206E1,-1.206190109E0,4.870856181E-2,-4.119149745E-1
1.520555340E1,-1.211076975E0,5.298461765E-2,-4.119149745E-1
1.520755506E1,-1.215353012E0,5.054115504E-2,-4.076389074E-1
1.520955533E1,-1.217796564E0,4.626510292E-2,-3.911455572E-1
1.521155680E1,-1.225737810E0,3.832385316E-2,-3.880912364E-1
1.521355850E1,-1.231846452E0,2.977173962E-2,-3.850369155E-1
1.521555980E1,-1.245896339E0,1.388924289E-2,-3.722087443E-1
1.521756113E1,-1.251394153E0,4.115399439E-3,-3.630457819E-1
1.521956246E1,-1.252004981E0,-2.604118548E-3,-3.465524018E-1
1.522156383E1,-1.255670190E0,-5.047579296E-3,-3.349459469E-1
1.522356516E1,-1.261168003E0,-6.269310135E-3,-3.282264471E-1
1.522556649E1,-1.264222264E0,-1.421055757E-2,-3.196743429E-1
1.522756789E1,-1.266665816E0,-2.948218957E-2,-2.989048958E-1
1.522956923E1,-1.267887473E0,-3.131478652E-2,-2.915745378E-1
1.523157056E1,-1.283159018E0,-4.414295405E-2,-2.708051205E-1
1.523357193E1,-1.294765472E0,-4.536468536E-2,-2.420944571E-1
1.523557326E1,-1.308204532E0,-4.902987555E-2,-2.304880023E-1
1.523757459E1,-1.326530576E0,-5.636025965E-2,-2.182707042E-1
1.523957596E1,-1.345467448E0,-6.674497575E-2,-1.981121451E-1
1.524157729E1,-1.354630351E0,-6.552323699E-2,-1.913926452E-1
1.524357862E1,-1.372345448E0,-7.529707998E-2,-1.730666757E-1
1.524557996E1,-1.385173559E0,-8.018400520E-2,-1.669580191E-1
1.524758129E1,-1.404721260E0,-8.079487085E-2,-1.571841687E-1
1.524958229E1,-1.421214581E0,-8.201660216E-2,-1.498537958E-1
1.525158362E1,-1.429766774E0,-8.629265428E-2,-1.443559974E-1
1.525358496E1,-1.443816662E0,-8.323833346E-2,-1.327495724E-1
1.525558629E1,-1.460920930E0,-8.323833346E-2,-1.278626472E-1
1.525758762E1,-1.469473004E0,-8.568179607E-2,-1.217539981E-1
1.525958896E1,-1.482911944E0,-8.873611689E-2,-1.162562072E-1
1.526159026E1,-1.490242481E0,-8.690351993E-2,-9.854111820E-2
1.526359159E1,-1.499405384E0,-8.140573651E-2,-9.426505864E-2
1.526559292E1,-1.513455272E0,-6.002544984E-2,-7.899343222E-2
1.526759429E1,-1.517120481E0,-5.513853207E-2,-7.288477570E-2
1.526959562E1,-1.526283503E0,-3.925603628E-2,-6.372179836E-2
1.527159682E1,-1.531170368E0,-2.337353677E-2,-5.150449276E-2
1.527359782E1,-1.523839951E0,-1.421055757E-2,-4.722843692E-2
1.527559922E1,-1.525672555E0,1.144578215E-2,-3.928718716E-2
1.527760055E1,-1.515287876E0,4.565423727E-2,-2.890247665E-2
1.527960185E1,-1.510401011E0,6.031500176E-2,-2.768074721E-2
1.528160289E1,-1.498183727E0,9.941037744E-2,-2.035036497E-2
1.528360422E1,-1.488409758E0,1.354514360E-1,-1.912863366E-2
1.528560558E1,-1.480468631E0,1.574425846E-1,-2.035036497E-2
1.528760685E1,-1.465807915E0,1.959270984E-1,-8.743925020E-3
1.528960812E1,-1.447481871E0,2.252486050E-1,-3.246137872E-3
1.529160948E1,-1.431599379E0,2.380767763E-1,2.251649275E-3
1.529361082E1,-1.408386469E0,2.710635066E-1,2.862514462E-3
1.529561215E1,-1.396169186E0,2.820590734E-1,6.527706049E-3
1.529761352E1,-1.379675746E0,3.095480204E-1,9.582032450E-3
1.529961485E1,-1.356462836E0,3.254305124E-1,7.749436423E-3
1.530161588E1,-1.347299933E0,3.272631168E-1,1.446895394E-2
1.530361715E1,-1.325919628E0,3.504759967E-1,1.752328128E-2
1.530561855E1,-1.310037136E0,3.669693470E-1,2.057760581E-2
1.530762081E1,-1.298430800E0,3.755214512E-1,2.241020277E-2
1.530962258E1,-1.285602570E0,3.938474059E-1,2.485366166E-2
1.531162391E1,-1.269720078E0,4.115625322E-1,3.829269856E-2
1.531362524E1,-1.266054988E0,4.176711738E-1,3.707096726E-2
1.531562661E1,-1.259946108E0,4.256124198E-1,4.684481025E-2
1.531762794E1,-1.258113623E0,4.268341362E-1,5.661865696E-2
1.531962961E1,-1.247728825E0,4.384405911E-1,6.700336188E-2
1.532163101E1,-1.247728825E0,4.359971285E-1,6.394904107E-2
1.532363234E1,-1.248339772E0,4.353862703E-1,6.150557846E-2
1.532563368E1,-1.246507168E0,4.476035833E-1,6.333817542E-2
1.532763501E1,-1.245285392E0,4.585991502E-1,6.272730976E-2
1.532963634E1,-1.247117996E0,4.579882920E-1,5.967298150E-2
1.533163768E1,-1.248339772E0,4.763142467E-1,5.967298150E-2
1.533363901E1,-1.255670190E0,4.812011421E-1,5.906211957E-2
1.533564034E1,-1.263611436E0,4.836446345E-1,5.967298150E-2
1.533764171E1,-1.278272271E0,4.860880673E-1,5.784038454E-2
1.533964304E1,-1.293543816E0,4.866989553E-1,5.661865696E-2
1.534164467E1,-1.296598196E0,4.793685675E-1,4.623394832E-2
1.534364604E1,-1.314313173E0,4.683730006E-1,4.501221329E-2
1.534564737E1,-1.317978382E0,4.585991502E-1,3.768183663E-2
1.534764877E1,-1.335082650E0,4.537122250E-1,2.424279787E-2
1.534965021E1,-1.347910762E0,4.329428077E-1,1.324722357E-2
1.535165224E1,-1.347299933E0,4.341645241E-1,4.084245302E-3
1.535365357E1,-1.365625858E0,4.250015616E-1,-9.354790673E-3
1.535565494E1,-1.370512843E0,4.188929200E-1,-2.096122876E-2
1.535765627E1,-1.375399828E0,4.152277112E-1,-2.462642081E-2
1.535965760E1,-1.380286574E0,4.133951068E-1,-4.173064977E-2
1.536165927E1,-1.388838768E0,4.072864652E-1,-5.578054860E-2
1.536366070E1,-1.392503977E0,3.981234729E-1,-5.944573879E-2
1.536566204E1,-1.395558357E0,3.797975183E-1,-7.716083527E-2
1.536766247E1,-1.396780014E0,3.712454140E-1,-8.021515608E-2
1.536966373E1,-1.401056170E0,3.535303473E-1,-9.304332733E-2
1.537166577E1,-1.394947410E0,3.358152211E-1,-1.034280360E-1
1.537366713E1,-1.398001671E0,3.242087960E-1,-1.083149537E-1
1.537566847E1,-1.393114924E0,3.058828413E-1,-1.180888042E-1
1.537766980E1,-1.395558357E0,2.826699615E-1,-1.278626472E-1
1.537967083E1,-1.393725753E0,2.686200440E-1,-1.333604306E-1
1.538167217E1,-1.387617111E0,2.338007390E-1,-1.388582140E-1
1.538367347E1,-1.388227940E0,2.044792026E-1,-1.431342810E-1
1.538567483E1,-1.387617111E0,1.861532480E-1,-1.467994750E-1
1.538767616E1,-1.383951902E0,1.604969054E-1,-1.498537958E-1
1.538967750E1,-1.379675746E0,1.513339281E-1,-1.504646540E-1
1.539167886E1,-1.377232313E0,1.238449886E-1,-1.565733254E-1
1.539368083E1,-1.367458463E0,9.513432533E-2,-1.577950418E-1
1.539568290E1,-1.365625858E0,8.719307184E-2,-1.565733254E-1
1.539768423E1,-1.365625858E0,5.481721461E-2,-1.669580191E-1
1.539968563E1,-1.358295560E0,3.526952863E-2,-1.724558175E-1
1.540168696E1,-1.353408575E0,2.793914452E-2,-1.755101383E-1
1.540368829E1,-1.348521709E0,1.572183892E-2,-1.755101383E-1
1.540569056E1,-1.344856501E0,1.388924289E-2,-1.816187948E-1
1.540769193E1,-1.341802120E0,1.694356836E-2,-1.871165782E-1
1.540969326E1,-1.338136911E0,3.893471882E-2,-1.883383095E-1
1.541169389E1,-1.337526083E0,5.176289007E-2,-1.938360929E-1
1.541369596E1,-1.334471822E0,5.542808026E-2,-1.987230182E-1
1.541569729E1,-1.324087024E0,6.581278890E-2,-1.993338764E-1
1.541769862E1,-1.321032763E0,6.153673306E-2,-1.950578243E-1
1.541969999E1,-1.307593703E0,4.993029311E-2,-1.883383095E-1
1.542170132E1,-1.296598196E0,4.931942746E-2,-1.767318696E-1
1.542370266E1,-1.289878607E0,4.626510292E-2,-1.730666757E-1
1.542570402E1,-1.283769965E0,4.198904335E-2,-1.645145565E-1
1.542770506E1,-1.273385286E0,5.054115504E-2,-1.565733254E-1
1.542970639E1,-1.274606943E0,5.848240480E-2,-1.492429376E-1
1.543170705E1,-1.273996115E0,7.069971412E-2,-1.388582140E-1
1.543370839E1,-1.272163630E0,7.253230363E-2,-1.254191846E-1
1.543570972E1,-1.269109249E0,7.619749755E-2,-1.144236177E-1
1.543771089E1,-1.269109249E0,7.803008705E-2,-1.028171703E-1
1.543971222E1,-1.270330906E0,7.069971412E-2,-9.243246168E-2
1.544171355E1,-1.272774458E0,6.459105760E-2,-8.021515608E-2
1.544371495E1,-1.268498302E0,5.909327045E-2,-5.822401121E-2
1.544571629E1,-1.269720078E0,5.664981157E-2,-5.333708972E-2
1.544771762E1,-1.274606943E0,5.603894591E-2,-3.378940374E-2
1.544971898E1,-1.275828719E0,6.642365456E-2,-1.790690422E-2
1.545172032E1,-1.277050376E0,6.214759871E-2,-6.911329459E-3
1.545372102E1,-1.275828719E0,6.581278890E-2,1.324722357E-2
1.545572165E1,-1.282548189E0,6.581278890E-2,3.035145067E-2
1.545772298E1,-1.286213398E0,6.581278890E-2,3.584923968E-2
1.545972432E1,-1.286824346E0,6.275846064E-2,5.051000044E-2
1.546172568E1,-1.291711211E0,7.008884102E-2,6.822510064E-2
1.546372702E1,-1.293543816E0,6.825625151E-2,7.922067493E-2
1.546572742E1,-1.295376420E0,6.214759871E-2,9.143797308E-2
1.546772875E1,-1.295376420E0,6.275846064E-2,1.006009504E-1
1.546973008E1,-1.294154644E0,6.886711717E-2,1.158725843E-1
1.547173141E1,-1.288656831E0,7.619749755E-2,1.238138378E-1
1.547373205E1,-1.289878607E0,7.864096016E-2,1.372528672E-1
1.547573338E1,-1.287435174E0,8.597134054E-2,1.445832551E-1
1.547773475E1,-1.281937361E0,9.024740010E-2,1.568005532E-1
1.547973608E1,-1.282548189E0,9.452345222E-2,1.629092097E-1
1.548173741E1,-1.280715704E0,1.006321087E-1,1.745156497E-1
1.548373878E1,-1.273996115E0,1.049081683E-1,1.861220896E-1
1.548574011E1,-1.272163630E0,1.091842204E-1,1.897872835E-1
1.548774174E1,-1.264833093E0,1.171254739E-1,2.038371712E-1
1.548974311E1,-1.266665816E0,1.256775856E-1,2.068915069E-1
1.549174448E1,-1.258113623E0,1.250667125E-1,2.197196782E-1
1.549374568E1,-1.253226638E0,1.354514360E-1,2.270500660E-1
1.549574704E1,-1.249561548E0,1.421709508E-1,2.313261181E-1
1.549774858E1,-1.243452907E0,1.519447863E-1,2.368239015E-1
1.549974991E1,-1.239787698E0,1.574425846E-1,2.447651476E-1
1.550175127E1,-1.233068109E0,1.574425846E-1,2.472086251E-1
1.550375261E1,-1.234900713E0,1.641620994E-1,2.508738041E-1
1.550575394E1,-1.230624676E0,1.702707559E-1,2.563715875E-1
1.550775531E1,-1.222683430E0,1.739359498E-1,2.594259083E-1
1.550975664E1,-1.214131355E0,1.757685393E-1,2.649236917E-1
1.551175797E1,-1.215353012E0,1.696598828E-1,2.667562962E-1
1.551375934E1,-1.208022714E0,1.739359498E-1,2.655345798E-1
1.551576067E1,-1.198859692E0,1.690490097E-1,2.661454380E-1
1.551776200E1,-1.191529274E0,1.623294950E-1,2.698106468E-1
1.551976337E1,-1.180533648E0,1.586643010E-1,2.643128335E-1
1.552176470E1,-1.170149088E0,1.549991220E-1,2.661454380E-1
1.552376604E1,-1.163429618E0,1.519447863E-1,2.679780126E-1
1.552576740E1,-1.152433991E0,1.427818090E-1,2.649236917E-1
1.552776874E1,-1.142660022E0,1.372840255E-1,2.655345798E-1
1.552977007E1,-1.142660022E0,1.317862421E-1,2.685889006E-1
1.553177143E1,-1.129221082E0,1.250667125E-1,2.691997588E-1
1.553377277E1,-1.118836284E0,1.171254739E-1,2.649236917E-1
1.553577410E1,-1.110895157E0,1.195689291E-1,2.691997588E-1
1.553777543E1,-1.103564739E0,1.116276830E-1,2.600367665E-1
1.553977677E1,-1.094401717E0,1.085733548E-1,2.649236917E-1
1.554177810E1,-1.087682247E0,1.091842204E-1,2.618693709E-1
1.554377943E1,-1.070577979E0,8.719307184E-2,2.563715875E-1
1.554578080E1,-1.068745375E0,8.413875103E-2,2.594259083E-1
1.554778216E1,-1.060193181E0,8.291701227E-2,2.557607293E-1
1.554978350E1,-1.054695606E0,7.253230363E-2,2.545390129E-1
1.555178480E1,-1.052252054E0,7.314317673E-2,2.520955205E-1
1.555379010E1,-1.041256428E0,6.336932629E-2,2.465977520E-1
1.555579143E1,-1.042478204E0,5.420634896E-2,2.417108268E-1
1.555779276E1,-1.036980391E0,4.748683050E-2,2.362130433E-1
1.555979413E1,-1.034536958E0,4.076731578E-2,2.349912971E-1
1.556179533E1,-1.029039145E0,3.160433471E-2,2.313261181E-1
1.556379666E1,-1.030260921E0,2.183049172E-2,2.215522826E-1
1.556579803E1,-1.029039145E0,1.327837724E-2,2.178870887E-1
1.556779936E1,-1.026595712E0,2.282803645E-3,2.123892903E-1
1.556980069E1,-1.030260921E0,-5.047579296E-3,2.007828504E-1
1.557180206E1,-1.025374055E0,-1.970834471E-2,1.958959401E-1
1.557380339E1,-1.024763107E0,-3.009305336E-2,1.916198730E-1
1.557580543E1,-1.024152279E0,-3.681257367E-2,1.830677688E-1
1.557780679E1,-1.022930503E0,-4.658641294E-2,1.714613140E-1
1.557980813E1,-1.025374055E0,-5.391679704E-2,1.665744036E-1
1.558180946E1,-1.019265294E0,-7.163188607E-2,1.586331427E-1
1.558381082E1,-1.020487070E0,-8.018400520E-2,1.592440158E-1
1.558581216E1,-1.012545824E0,-8.873611689E-2,1.555788219E-1
1.558781349E1,-1.007048011E0,-1.033968776E-1,1.500810385E-1
1.558981486E1,-1.006437182E0,-1.113381311E-1,1.488593072E-1
1.559181619E1,-9.978849888E-1,-1.205011159E-1,1.464158446E-1
1.559381752E1,-9.844459891E-1,-1.357727349E-1,1.390854716E-1
1.559581889E1,-9.820025563E-1,-1.394379288E-1,1.433615237E-1
1.559782022E1,-9.771155715E-1,-1.455465853E-1,1.494701654E-1
1.559982155E1,-9.703961015E-1,-1.534878314E-1,1.488593072E-1
1.560182292E1,-9.630657434E-1,-1.540986896E-1,1.488593072E-1
1.560382755E1,-9.526810050E-1,-1.510443687E-1,1.494701654E-1
1.560582885E1,-9.459614754E-1,-1.486009061E-1,1.519136280E-1
1.560782989E1,-9.374093413E-1,-1.443248540E-1,1.586331427E-1
1.560983122E1,-9.306898713E-1,-1.406596750E-1,1.616874784E-1
1.561183255E1,-9.227486253E-1,-1.394379288E-1,1.647417992E-1
1.561583142E1,-9.129747152E-1,-1.302749515E-1,1.702395976E-1
1.561783278E1,-9.056443572E-1,-1.253880262E-1,1.726830602E-1
1.561983412E1,-9.038117528E-1,-1.180576459E-1,1.739047915E-1
1.562183558E1,-8.970922828E-1,-1.076729447E-1,1.806242913E-1
1.562383695E1,-8.928162456E-1,-9.850996733E-2,1.781808436E-1
1.562583828E1,-8.842641115E-1,-9.117957950E-2,1.818460375E-1
1.562783962E1,-8.751011491E-1,-7.835140824E-2,1.885655522E-1
1.562984098E1,-8.689925075E-1,-7.102102786E-2,1.891764104E-1
1.563184231E1,-8.653272986E-1,-5.941458419E-2,1.885655522E-1
1.563384365E1,-8.573860526E-1,-4.964074492E-2,1.849003583E-1
1.563584431E1,-8.604403734E-1,-4.108862951E-2,1.873438060E-1
1.563784565E1,-8.524990678E-1,-3.253651410E-2,1.891764104E-1
1.563984698E1,-8.555533886E-1,-2.459526807E-2,1.891764104E-1
1.564185264E1,-8.549425602E-1,-4.436714109E-3,1.824568957E-1
1.564385388E1,-8.500556350E-1,-5.047579296E-3,1.842894852E-1
1.564585521E1,-8.488339186E-1,-6.269310135E-3,1.818460375E-1
1.564785658E1,-8.421143889E-1,-4.436714109E-3,1.824568957E-1
1.564985844E1,-8.329514265E-1,-6.880175322E-3,1.794025749E-1
1.565185978E1,-8.262318969E-1,-5.658444948E-3,1.787917018E-1
1.565386114E1,-8.201232553E-1,-1.993253361E-3,1.671852767E-1
1.565586248E1,-8.103494048E-1,-1.993253361E-3,1.653526723E-1
1.565786451E1,-8.036298752E-1,-4.436714109E-3,1.641309410E-1
1.565986587E1,-7.975212336E-1,-9.323636070E-3,1.574114263E-1
1.566186721E1,-7.914125919E-1,-1.382387942E-3,1.525245011E-1
1.566586661E1,-7.688105702E-1,-2.604118548E-3,1.427506506E-1
1.566786824E1,-7.675887942E-1,-2.604118548E-3,1.372528672E-1
1.566986957E1,-7.529280186E-1,-7.715228130E-4,1.256464273E-1
1.567187094E1,-7.462085485E-1,-5.658444948E-3,1.177051738E-1
1.567387227E1,-7.352129221E-1,-5.658444948E-3,1.146508530E-1
1.567587360E1,-7.297152281E-1,-8.101905696E-3,1.128182635E-1
1.567787494E1,-7.168869972E-1,-1.726488583E-2,9.937922657E-2
1.567987594E1,-7.132217884E-1,-1.359969284E-2,9.388143569E-2
1.568187727E1,-7.034479976E-1,-1.604315452E-2,8.716192096E-2
1.568387860E1,-6.997827888E-1,-2.581699751E-2,8.410759270E-2
1.568587994E1,-6.826785803E-1,-2.764959261E-2,7.860980183E-2
1.568788130E1,-6.729047298E-1,-3.681257367E-2,6.883595884E-2
1.568988264E1,-6.704612374E-1,-3.681257367E-2,6.333817542E-2
1.569188397E1,-6.545787454E-1,-4.414295405E-2,6.028384715E-2
1.569388780E1,-6.515244246E-1,-4.536468536E-2,5.051000044E-2
1.569588913E1,-6.496918201E-1,-4.536468536E-2,5.051000044E-2
1.569789047E1,-6.380853653E-1,-5.452766269E-2,4.684481025E-2
1.569989150E1,-6.380853653E-1,-6.613410264E-2,4.379048571E-2
1.570388997E1,-6.283115745E-1,-7.102102786E-2,4.073616117E-2
1.570589133E1,-6.222028732E-1,-7.407535613E-2,3.829269856E-2
1.570789267E1,-6.185377240E-1,-7.957313955E-2,4.134702682E-2
1.570989346E1,-6.179268360E-1,-8.262746781E-2,4.379048571E-2
1.571189483E1,-6.173160076E-1,-8.201660216E-2,3.829269856E-2
1.571389616E1,-6.148725152E-1,-8.629265428E-2,4.562308267E-2
1.571589750E1,-6.118181944E-1,-8.507092297E-2,4.256875440E-2
