"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.944819649E1,3.203377500E-2,3.461999595E-1,8.434131145E-1
3.945019785E1,3.447723389E-2,3.309283257E-1,8.079829216E-1
3.945219932E1,3.997502103E-2,3.040502369E-1,7.902678251E-1
3.945420065E1,4.669453949E-2,2.777830064E-1,7.401768565E-1
3.945620202E1,4.608367383E-2,2.600679398E-1,7.187965512E-1
3.945820335E1,5.097059533E-2,2.203616947E-1,6.711491346E-1
3.946020468E1,4.364021122E-2,1.989814192E-1,6.173929572E-1
3.946220605E1,3.692069650E-2,1.830989271E-1,5.862388015E-1
3.946420738E1,2.897944674E-2,1.653838158E-1,5.251522660E-1
3.946620872E1,2.775771730E-2,1.464470029E-1,4.695635736E-1
3.946821008E1,1.737300679E-2,1.372840255E-1,4.402420223E-1
3.947021171E1,1.490511233E-3,1.226232573E-1,3.767120242E-1
3.947221305E1,-1.805717684E-2,1.073516235E-1,3.076842725E-1
3.947421481E1,-2.844188549E-2,9.696692228E-2,2.704214752E-1
3.947621615E1,-4.554611072E-2,5.970413610E-2,1.916198730E-1
3.947821748E1,-6.265033782E-2,4.382164031E-2,1.604657471E-1
3.948021854E1,-8.586321771E-2,6.558860186E-3,8.716192096E-2
3.948221988E1,-1.182390749E-1,-3.192564845E-2,1.935587637E-2
3.948422121E1,-1.280129254E-1,-5.208420008E-2,-1.240911707E-2
3.948622258E1,-1.597779095E-1,-1.021751538E-1,-6.799785793E-2
3.948822321E1,-1.842125207E-1,-1.608182192E-1,-1.333604306E-1
3.949022454E1,-1.909320354E-1,-1.974701434E-1,-1.620711088E-1
3.949222591E1,-2.165883780E-1,-2.756609023E-1,-2.066642642E-1
3.949422754E1,-2.336926162E-1,-3.605711758E-1,-2.598095536E-1
3.949622888E1,-2.410229892E-1,-4.161598682E-1,-2.824115455E-1
3.949823024E1,-2.630141377E-1,-5.065679550E-1,-3.135656714E-1
3.950023157E1,-2.740097046E-1,-6.036955118E-1,-3.465524018E-1
3.950223291E1,-2.856161594E-1,-6.458452344E-1,-3.630457819E-1
3.950423424E1,-3.027203679E-1,-7.411401868E-1,-4.039737284E-1
3.950623547E1,-3.161594272E-1,-7.680182457E-1,-4.180236459E-1
3.950823681E1,-3.503678441E-1,-8.309373856E-1,-4.449017048E-1
3.951023831E1,-3.827437162E-1,-8.975217342E-1,-4.760558605E-1
3.951223964E1,-4.041240215E-1,-9.305084348E-1,-4.815536141E-1
3.951424100E1,-4.413867891E-1,-9.885406494E-1,-4.937709272E-1
3.951624234E1,-4.853690863E-1,-1.040464163E0,-5.090425611E-1
3.951824367E1,-5.079711080E-1,-1.060622692E0,-5.096533895E-1
3.952024504E1,-5.525642633E-1,-1.105826735E0,-5.157620907E-1
3.952224637E1,-5.977683067E-1,-1.146754742E0,-5.230924487E-1
3.952424860E1,-6.154834032E-1,-1.174854517E0,-5.310336947E-1
3.952624997E1,-6.612982750E-1,-1.224334598E0,-5.389750004E-1
3.952825130E1,-6.875655055E-1,-1.242049694E0,-5.408075452E-1
3.953025264E1,-7.297152281E-1,-1.281755924E0,-5.292010903E-1
3.953225400E1,-7.712540030E-1,-1.317796946E0,-5.206490159E-1
3.953425493E1,-7.908017039E-1,-1.335512042E0,-5.151512027E-1
3.953625627E1,-8.463904262E-1,-1.342842460E0,-5.084316730E-1
3.953825763E1,-9.044226408E-1,-1.339788079E0,-4.907166064E-1
3.954025927E1,-9.404636621E-1,-1.329403400E0,-4.754449725E-1
3.954226060E1,-1.006437182E0,-1.286031961E0,-4.467343092E-1
3.954426197E1,-1.074854016E0,-1.238384485E0,-4.119149745E-1
3.954626330E1,-1.110895157E0,-1.207230330E0,-3.929781616E-1
3.954826463E1,-1.186031461E0,-1.147976398E0,-3.581588566E-1
3.955026600E1,-1.219018221E0,-1.080781221E0,-3.361676931E-1
3.955226733E1,-1.279493928E0,-1.048405409E0,-3.019592166E-1
3.955426866E1,-1.342413068E0,-9.738798738E-1,-2.622529864E-1
3.955627003E1,-1.367458463E0,-9.451692104E-1,-2.469813675E-1
3.955827136E1,-1.412662506E0,-8.712545037E-1,-2.078859955E-1
3.956027270E1,-1.447481871E0,-7.942854762E-1,-1.718449444E-1
3.956227406E1,-1.456033945E0,-7.539683580E-1,-1.602385044E-1
3.956427539E1,-1.471916556E0,-6.818863153E-1,-1.333604306E-1
3.956627673E1,-1.479857683E0,-6.091933250E-1,-1.064823642E-1
3.956827809E1,-1.477414250E0,-5.707088113E-1,-9.976284951E-2
3.957027926E1,-1.466418743E0,-4.961832166E-1,-8.082602918E-2
3.957228059E1,-1.445038319E0,-4.234902561E-1,-6.311093271E-2
3.957428163E1,-1.432821035E0,-3.843948841E-1,-5.639141425E-2
3.957628296E1,-1.403499484E0,-3.147562444E-1,-4.906103015E-2
3.957828429E1,-1.389449716E0,-2.768825889E-1,-4.417410865E-2
3.958028562E1,-1.346078277E0,-2.078548372E-1,-3.012420796E-2
3.958228696E1,-1.306982756E0,-1.479900479E-1,-2.035036497E-2
3.958428742E1,-1.288046002E0,-1.198902428E-1,-2.035036497E-2
3.958628876E1,-1.244063735E0,-6.307977438E-2,-1.424171217E-2
3.958829079E1,-1.197027087E0,-2.604118548E-3,-6.300464272E-3
3.959029216E1,-1.178090334E0,1.388924289E-2,-2.635272685E-3
3.959229349E1,-1.143881798E0,6.825625151E-2,-3.246137872E-3
3.959429482E1,-1.101732135E0,1.152928770E-1,4.190535401E-4
3.959629619E1,-1.083406091E0,1.421709508E-1,-1.413542195E-3
3.959829752E1,-1.053473711E0,1.892075688E-1,5.305975210E-3
3.960029885E1,-1.036369562E0,2.160856277E-1,1.029918785E-3
3.960230022E1,-1.007048011E0,2.551810145E-1,-2.635272685E-3
3.960430155E1,-9.777265191E-1,2.900003493E-1,-9.965655394E-3
3.960630289E1,-9.648982882E-1,3.016067743E-1,-1.973949932E-2
3.960830425E1,-9.337441921E-1,3.242087960E-1,-3.989805281E-2
3.961030558E1,-9.105312824E-1,3.358152211E-1,-6.555438787E-2
3.961230692E1,-8.915944695E-1,3.468107879E-1,-7.227391005E-2
3.961430828E1,-8.696033359E-1,3.645258844E-1,-9.121073037E-2
3.961630962E1,-8.488339186E-1,3.755214512E-1,-9.548678994E-2
3.961831095E1,-8.372274637E-1,3.700236678E-1,-1.015954465E-1
3.962031232E1,-8.079059720E-1,3.626933098E-1,-9.976284951E-2
3.962231365E1,-7.877473831E-1,3.474216759E-1,-9.915198386E-2
3.962431498E1,-7.743083239E-1,3.352043629E-1,-1.003737077E-1
3.962631635E1,-7.474303246E-1,3.101588786E-1,-9.976284951E-2
3.962831881E1,-7.419325113E-1,2.973307073E-1,-9.915198386E-2
3.963032015E1,-7.205522060E-1,2.777830064E-1,-9.976284951E-2
3.963232151E1,-7.107783556E-1,2.551810145E-1,-9.976284951E-2
3.963432314E1,-7.040588260E-1,2.460180372E-1,-1.003737077E-1
3.963632448E1,-6.869546175E-1,2.240268886E-1,-1.046497673E-1
3.963832584E1,-6.722939014E-1,1.947053522E-1,-1.064823642E-1
3.964032718E1,-6.612982750E-1,1.794337332E-1,-1.095366925E-1
3.964232851E1,-6.423614621E-1,1.488904506E-1,-1.089258268E-1
3.964433434E1,-6.222028732E-1,1.159037426E-1,-1.015954465E-1
3.964633568E1,-6.063204408E-1,9.635604918E-2,-1.034280360E-1
3.964833631E1,-5.721119642E-1,4.382164031E-2,-1.113692820E-1
3.965033764E1,-5.574511886E-1,2.183049172E-2,-1.156453416E-1
3.965233898E1,-5.220209956E-1,-3.070392087E-2,-1.223648638E-1
3.965434011E1,-5.079711080E-1,-6.307977438E-2,-1.278626472E-1
3.965634144E1,-4.896451533E-1,-7.163188607E-2,-1.327495724E-1
3.965834267E1,-4.713191688E-1,-9.056871384E-2,-1.376364827E-1
3.966034404E1,-4.578801692E-1,-8.690351993E-2,-1.553515792E-1
3.966234537E1,-4.481063187E-1,-8.384919912E-2,-1.522972584E-1
3.966434641E1,-4.297803640E-1,-7.041016221E-2,-1.577950418E-1
3.966634777E1,-4.145087302E-1,-5.391679704E-2,-1.571841687E-1
3.966834911E1,-4.114544094E-1,-4.597555101E-2,-1.596276462E-1
3.967035044E1,-3.980153501E-1,-1.543228887E-2,-1.620711088E-1
3.967235180E1,-3.827437162E-1,-3.214983735E-3,-1.639036983E-1
3.967435314E1,-3.729698658E-1,1.205664687E-2,-1.602385044E-1
3.967635447E1,-3.558656573E-1,3.221520409E-2,-1.700123399E-1
3.967835584E1,-3.430374861E-1,3.954558074E-2,-1.675688922E-1
3.968035717E1,-3.204354942E-1,4.931942746E-2,-1.730666757E-1
3.968235820E1,-2.892813385E-1,5.726067722E-2,-1.736775339E-1
3.968435957E1,-2.703445256E-1,6.153673306E-2,-1.761209965E-1
3.968636090E1,-2.355252057E-1,7.925182581E-2,-1.877274513E-1
3.968836110E1,-2.068145424E-1,8.597134054E-2,-1.981121451E-1
3.969036247E1,-1.884885877E-1,9.696692228E-2,-2.023882121E-1
3.969236380E1,-1.561127156E-1,1.159037426E-1,-2.201033086E-1
3.969436513E1,-1.298455149E-1,1.574425846E-1,-2.268228084E-1
3.969636650E1,-1.157956198E-1,1.818771809E-1,-2.317097336E-1
3.969836783E1,-8.647408336E-2,2.197508216E-1,-2.469813675E-1
3.970036917E1,-7.242418826E-2,2.386876494E-1,-2.561443448E-1
3.970237053E1,-5.165476725E-2,2.808373272E-1,-2.732485533E-1
3.970636870E1,-1.927890815E-2,3.400912881E-1,-2.934071422E-1
3.970837006E1,-2.785545541E-3,3.810192645E-1,-3.001266420E-1
3.971037140E1,1.676214300E-2,4.182820320E-1,-3.074570298E-1
3.971237273E1,2.775771730E-2,4.390514493E-1,-3.105113506E-1
3.971437430E1,4.241848364E-2,4.836446345E-1,-3.141765296E-1
3.971637563E1,5.280319229E-2,5.221291780E-1,-3.166199923E-1
3.971837706E1,6.074443832E-2,5.374007821E-1,-3.202852011E-1
3.972037839E1,7.235087454E-2,5.740526915E-1,-3.147874177E-1
3.972237973E1,7.784866542E-2,5.874916911E-1,-3.147874177E-1
3.972438139E1,8.578991890E-2,6.192567348E-1,-3.147874177E-1
3.972638273E1,1.035050079E-1,6.418586969E-1,-3.092896044E-1
3.972838406E1,1.120571196E-1,6.510216594E-1,-3.062352836E-1
3.973038542E1,1.254961491E-1,6.724019647E-1,-3.007375300E-1
3.973238676E1,1.352699995E-1,6.913387775E-1,-3.037918508E-1
3.973438809E1,1.450438350E-1,7.005017996E-1,-3.007375300E-1
3.973638946E1,1.493199021E-1,7.121081948E-1,-2.982940376E-1
3.973839079E1,1.554285586E-1,7.224929333E-1,-3.037918508E-1
3.974039212E1,1.609263420E-1,7.279907465E-1,-3.050135672E-1
3.974239379E1,1.682567298E-1,7.334885001E-1,-3.019592166E-1
3.974439512E1,1.743653715E-1,7.298232913E-1,-3.013483882E-1
3.974639716E1,1.688675880E-1,7.304341793E-1,-3.013483882E-1
3.974839852E1,1.694784611E-1,7.298232913E-1,-3.044027090E-1
3.975039985E1,1.676458567E-1,7.286015749E-1,-3.056244254E-1
3.975240119E1,1.688675880E-1,7.212711573E-1,-3.123439550E-1
3.975440255E1,1.590937525E-1,7.237146497E-1,-3.196743429E-1
3.975640389E1,1.548176855E-1,7.218821049E-1,-3.221178055E-1
3.975840522E1,1.535959691E-1,7.090538740E-1,-3.288373053E-1
3.976040659E1,1.395460516E-1,6.925605536E-1,-3.276155591E-1
3.976240792E1,1.322156638E-1,6.827867031E-1,-3.270047307E-1
3.976440925E1,1.163331792E-1,6.632390022E-1,-3.300590515E-1
3.976641062E1,1.004506871E-1,6.345283389E-1,-3.300590515E-1
3.976841195E1,9.495289624E-2,6.229218841E-1,-3.343351185E-1
3.977041328E1,7.662694156E-2,6.009307504E-1,-3.367785513E-1
3.977241465E1,7.540520281E-2,5.899351835E-1,-3.343351185E-1
3.977441982E1,5.524665490E-2,5.679440498E-1,-3.294481933E-1
3.977642115E1,3.875329345E-2,5.502289534E-1,-3.239503801E-1
3.977842251E1,3.203377500E-2,5.361790061E-1,-3.239503801E-1
3.978042428E1,1.920560189E-2,5.141878724E-1,-3.153982759E-1
3.978242561E1,1.065349020E-2,4.983053803E-1,-3.074570298E-1
3.978442695E1,3.933972213E-3,4.854772091E-1,-3.013483882E-1
3.978642818E1,-2.785545541E-3,4.561556578E-1,-2.982940376E-1
3.978842951E1,-5.229006521E-3,4.408840537E-1,-2.818006873E-1
3.979043084E1,2.687807137E-4,4.317210615E-1,-2.818006873E-1
3.979243218E1,3.933972213E-3,4.060647190E-1,-2.622529864E-1
3.979443354E1,1.492954604E-2,3.797975183E-1,-2.433161736E-1
3.979643488E1,1.676214300E-2,3.681910634E-1,-2.396509796E-1
3.979843618E1,3.081204183E-2,3.388695717E-1,-2.262119651E-1
3.980043754E1,3.569896147E-2,3.242087960E-1,-2.201033086E-1
3.980243888E1,5.524665490E-2,2.942763865E-1,-2.091077268E-1
3.980444048E1,6.807482243E-2,2.722852528E-1,-2.005556226E-1
3.980644114E1,8.090299368E-2,2.564027309E-1,-1.950578243E-1
3.980844248E1,1.004506871E-1,2.344115973E-1,-1.871165782E-1
3.981044381E1,1.163331792E-1,2.130313069E-1,-1.822296530E-1
3.981244517E1,1.242744252E-1,2.038683295E-1,-1.803970635E-1
3.981444651E1,1.413786411E-1,1.977596879E-1,-1.785644740E-1
3.981644784E1,1.633697897E-1,1.910401583E-1,-1.785644740E-1
3.981844921E1,1.707001776E-1,1.898184419E-1,-1.785644740E-1
3.982045054E1,1.926913261E-1,1.812663227E-1,-1.730666757E-1
3.982245187E1,2.000217140E-1,1.782119870E-1,-1.742884070E-1
3.982445324E1,2.152933478E-1,1.721033454E-1,-1.846731156E-1
3.982645457E1,2.299541235E-1,1.690490097E-1,-1.883383095E-1
3.982845590E1,2.409496903E-1,1.690490097E-1,-1.938360929E-1
3.983045727E1,2.537778616E-1,1.617186219E-1,-1.999447495E-1
3.983245860E1,2.623299658E-1,1.666055620E-1,-2.121620476E-1
3.983645747E1,2.818776667E-1,1.611077785E-1,-2.292662859E-1
3.983845880E1,2.928732336E-1,1.678272784E-1,-2.512574196E-1
3.984045967E1,3.075340092E-1,1.543882489E-1,-2.524791658E-1
3.984246097E1,3.240273595E-1,1.543882489E-1,-2.622529864E-1
3.984446223E1,3.350229561E-1,1.495013237E-1,-2.732485533E-1
3.984646363E1,3.405207098E-1,1.476687342E-1,-2.903528214E-1
3.984846517E1,3.582358062E-1,1.440035403E-1,-3.099004924E-1
3.985046620E1,3.643444479E-1,1.433926672E-1,-3.166199923E-1
3.985246753E1,3.716748357E-1,1.409492195E-1,-3.288373053E-1
3.985446887E1,3.814486861E-1,1.415600777E-1,-3.410546184E-1
3.985647020E1,3.930551410E-1,1.440035403E-1,-3.453306854E-1
3.985847156E1,4.064941704E-1,1.397274733E-1,-3.520502150E-1
3.986047290E1,4.156571329E-1,1.378948838E-1,-3.679326773E-1
3.986247423E1,4.229875207E-1,1.372840255E-1,-3.728196025E-1
3.986447533E1,4.413134754E-1,1.391166300E-1,-3.813717365E-1
3.986647666E1,4.523090422E-1,1.409492195E-1,-3.941998780E-1
3.986847800E1,4.590286016E-1,1.397274733E-1,-4.064171910E-1
3.987047936E1,4.688024223E-1,1.385057569E-1,-4.180236459E-1
3.987248070E1,4.736893177E-1,1.378948838E-1,-4.265757501E-1
3.987448230E1,4.852957726E-1,1.281210482E-1,-4.485668838E-1
3.987648366E1,4.889609814E-1,1.268993169E-1,-4.638385177E-1
3.987848500E1,4.981239736E-1,1.226232573E-1,-4.852188230E-1
3.988048633E1,5.072869062E-1,1.220123917E-1,-4.998795688E-1
3.988248769E1,5.188933611E-1,1.299536377E-1,-5.200381279E-1
3.988448903E1,5.286672115E-1,1.262884438E-1,-5.273685455E-1
3.988649036E1,5.414953828E-1,1.409492195E-1,-5.487487912E-1
3.988849173E1,5.567670465E-1,1.525556445E-1,-5.652421713E-1
3.989049306E1,5.732603669E-1,1.525556445E-1,-5.719616413E-1
3.989249439E1,6.031927466E-1,1.629403681E-1,-5.854007006E-1
3.989449576E1,6.147992015E-1,1.635512263E-1,-5.872333646E-1
3.989649709E1,6.398446560E-1,1.708816141E-1,-5.982288718E-1
3.989849842E1,6.697770953E-1,1.794337332E-1,-6.116679311E-1
3.990049982E1,6.874921918E-1,1.800445914E-1,-6.153331399E-1
3.990250122E1,7.253658175E-1,1.751576662E-1,-6.238852739E-1
3.990450296E1,7.644611597E-1,1.788228601E-1,-6.312156320E-1
3.990650436E1,7.852305770E-1,1.788228601E-1,-6.342699528E-1
3.990850596E1,8.200499415E-1,1.879858375E-1,-6.477090120E-1
3.991050759E1,8.615888357E-1,1.922619045E-1,-6.544284821E-1
3.991250896E1,8.835799098E-1,1.873749644E-1,-6.599262953E-1
3.991451029E1,9.147340655E-1,1.947053522E-1,-6.825283170E-1
3.991651162E1,9.507750869E-1,2.026466131E-1,-7.118498087E-1
3.991851369E1,9.666575789E-1,2.063117921E-1,-7.228453755E-1
3.992051502E1,9.953683019E-1,2.191399634E-1,-7.405604720E-1
3.992251635E1,1.008196354E0,2.215834260E-1,-7.527777553E-1
3.992451769E1,1.032631159E0,2.289137989E-1,-7.741580606E-1
3.992651902E1,1.053400517E0,2.515158355E-1,-7.820993066E-1
3.992852035E1,1.060119987E0,2.545701563E-1,-7.894296646E-1
3.993052169E1,1.078445911E0,2.716743648E-1,-7.979817986E-1
3.993252302E1,1.083943725E0,2.954981029E-1,-8.047013283E-1
3.993452468E1,1.090052366E0,3.009959161E-1,-8.083665371E-1
3.993652602E1,1.087608933E0,3.162675500E-1,-8.047013283E-1
3.993852735E1,1.084554553E0,3.339826465E-1,-8.040904403E-1
3.994052915E1,1.080278516E0,3.407021463E-1,-7.998144031E-1
3.994253048E1,1.060730815E0,3.455890715E-1,-7.930949330E-1
3.994453182E1,1.053400517E0,3.474216759E-1,-7.839319706E-1
3.994653318E1,1.028355002E0,3.455890715E-1,-7.735472322E-1
3.994853452E1,9.917030931E-1,3.394804001E-1,-7.521669269E-1
3.995053652E1,9.770423174E-1,3.315391839E-1,-7.454473972E-1
3.995253788E1,9.245078564E-1,3.126023412E-1,-7.204019427E-1
3.995453922E1,8.713626266E-1,2.930546701E-1,-6.880260706E-1
3.995654055E1,8.420410752E-1,2.838917077E-1,-6.800848246E-1
3.995854191E1,7.772893906E-1,2.570136189E-1,-6.489307284E-1
3.996054325E1,7.186462879E-1,2.283029407E-1,-6.226634979E-1
3.996254458E1,6.911573410E-1,2.154747844E-1,-6.006723642E-1
3.996454561E1,6.331251860E-1,1.885967106E-1,-5.689073205E-1
3.996654695E1,5.702060461E-1,1.647729576E-1,-5.383640528E-1
3.996854785E1,5.469931364E-1,1.562208384E-1,-5.261467695E-1
3.997054921E1,4.932370186E-1,1.360622793E-1,-5.023230314E-1
3.997255055E1,4.639154971E-1,1.275101751E-1,-4.901057482E-1
3.997455188E1,4.058833122E-1,1.177363321E-1,-4.662819803E-1
3.997655324E1,3.460185230E-1,9.391258657E-2,-4.412365258E-1
3.997855388E1,3.234165013E-1,8.597134054E-2,-4.277974963E-1
3.998055521E1,2.641625702E-1,4.198904335E-2,-4.045845866E-1
3.998255658E1,2.079629600E-1,5.947994534E-3,-3.764848113E-1
3.998455791E1,1.774197072E-1,-2.154094167E-2,-3.630457819E-1
3.998655924E1,1.181657687E-1,-4.658641294E-2,-3.416655064E-1
3.998856061E1,5.891184136E-2,-8.568179607E-2,-3.178417385E-1
3.999056194E1,2.836858109E-2,-1.052294746E-1,-3.074570298E-1
3.999256327E1,-2.783101983E-2,-1.388270706E-1,-2.830224335E-1
3.999456404E1,-5.165476725E-2,-1.516552418E-1,-2.738594413E-1
3.999656537E1,-1.005239859E-1,-1.840310991E-1,-2.573660910E-1
3.999856671E1,-1.438954175E-1,-2.182395458E-1,-2.451487780E-1
4.000056761E1,-1.628322452E-1,-2.408415675E-1,-2.365966588E-1
4.000256894E1,-1.988732964E-1,-2.793260813E-1,-2.213250250E-1
4.000457027E1,-2.281948179E-1,-3.208648860E-1,-1.932252347E-1
4.000657310E1,-2.373578101E-1,-3.434669077E-1,-1.785644740E-1
4.000857514E1,-2.587381005E-1,-3.984448016E-1,-1.590167731E-1
4.001057584E1,-2.782857716E-1,-4.399836361E-1,-1.321386993E-1
4.001257717E1,-2.911139429E-1,-4.705268741E-1,-1.284735054E-1
4.001457850E1,-3.021095395E-1,-5.047353506E-1,-1.119801477E-1
4.001657987E1,-3.100507557E-1,-5.401655436E-1,-1.119801477E-1
4.001858120E1,-3.173811436E-1,-5.474959016E-1,-9.854111820E-2
4.002058220E1,-3.295984566E-1,-5.407764316E-1,-1.284735054E-1
4.002258357E1,-3.283767104E-1,-5.138983130E-1,-1.480211914E-1
4.002458490E1,-2.666793168E-1,-4.522009194E-1,-1.926143616E-1
4.002658624E1,-1.597779095E-1,-3.917252719E-1,-2.524791658E-1
4.002858760E1,-1.048000380E-1,-3.648472130E-1,-2.860767543E-1
4.003058893E1,3.630983084E-2,-3.391908705E-1,-3.312807679E-1
4.003259027E1,3.252490759E-1,-2.329003215E-1,-4.094715416E-1
4.003459163E1,9.306165576E-1,8.902566880E-2,-4.766667187E-1
4.003659297E1,1.881122947E0,2.606787980E-1,-7.240671515E-1
4.003859430E1,1.702750206E0,-5.688762069E-1,-9.659698009E-1
4.004059567E1,1.547590494E0,-9.812102914E-1,-1.049658298E0
4.004259700E1,1.225053549E0,-1.592686415E0,-1.130292535E0
4.004459833E1,1.079056740E0,-1.784498096E0,-1.131514311E0
4.004659970E1,8.744169474E-1,-1.992803097E0,-1.078369021E0
4.004860103E1,8.255477548E-1,-2.013572454E0,-1.020947576E0
4.005060236E1,8.725843430E-1,-1.968979359E0,-9.977347255E-1
4.005260373E1,9.733771086E-1,-1.918277621E0,-1.003843427E0
4.005460506E1,9.373360872E-1,-1.973866224E0,-1.043549657E0
4.005660640E1,8.909102678E-1,-2.009296417E0,-1.066762567E0
4.005860776E1,7.736241817E-1,-2.066717863E0,-1.104636192E0
4.006060979E1,6.361795068E-1,-2.130247831E0,-1.114410043E0
4.006261113E1,5.598213673E-1,-2.177895308E0,-1.111355662E0
4.006461249E1,3.832812905E-1,-2.250588179E0,-1.089975476E0
4.006853646E1,6.990741938E-2,-2.297624826E0,-1.029499769E0
4.007053780E1,-1.817690581E-1,-2.268913984E0,-9.855174422E-1
4.007253913E1,-3.045529723E-1,-2.238981724E0,-9.574176669E-1
4.007454046E1,-5.275188088E-1,-2.145519257E0,-9.091593027E-1
4.007654180E1,-7.058914304E-1,-2.029454947E0,-8.663987517E-1
4.007854313E1,-7.816387415E-1,-1.966535926E0,-8.413532972E-1
4.008054483E1,-9.056443572E-1,-1.860245347E0,-8.047013283E-1
4.008254616E1,-1.010102391E0,-1.765561104E0,-7.766015530E-1
4.008454749E1,-1.047365069E0,-1.724022388E0,-7.668277025E-1
4.008654886E1,-1.102953911E0,-1.652551174E0,-7.509452105E-1
4.008855019E1,-1.129831910E0,-1.575582147E0,-7.283431888E-1
4.009055153E1,-1.137162328E0,-1.536486745E0,-7.106280923E-1
4.009255289E1,-1.142660022E0,-1.430196166E0,-6.910803914E-1
4.009455422E1,-1.142049193E0,-1.380716085E0,-6.776413321E-1
4.009655556E1,-1.124334097E0,-1.262208223E0,-6.507633328E-1
4.009855692E1,-1.097456098E0,-1.144311309E0,-6.208308935E-1
4.010055826E1,-1.084627986E0,-1.093609452E0,-5.976180434E-1
4.010255959E1,-1.052252054E0,-9.836536646E-1,-5.493596792E-1
4.010456096E1,-1.000939369E0,-8.608698249E-1,-4.974361360E-1
4.010656229E1,-9.740612507E-1,-7.997832894E-1,-4.668928385E-1
4.010856362E1,-9.117530584E-1,-6.739450097E-1,-4.076389074E-1
4.011056499E1,-8.305079341E-1,-5.371112227E-1,-3.355568349E-1
4.011256632E1,-7.865256071E-1,-4.564769864E-1,-2.903528214E-1
4.011456765E1,-6.900089979E-1,-2.988737524E-1,-2.133837938E-1
4.011656902E1,-6.460266709E-1,-2.145743519E-1,-1.736775339E-1
4.011857035E1,-5.635598302E-1,-7.835140824E-2,-8.754553646E-2
4.012057099E1,-4.872016907E-1,1.083491743E-2,-3.256766871E-2
4.012257235E1,-4.578801692E-1,4.321077466E-2,-6.300464272E-3
4.012457368E1,-4.071783423E-1,9.635604918E-2,2.607539296E-2
4.012657532E1,-3.503678441E-1,1.293427795E-1,4.440135136E-2
4.012857668E1,-3.228789270E-1,1.458361298E-1,4.379048571E-2
4.013057802E1,-2.642358840E-1,1.892075688E-1,2.485366166E-2
4.013257935E1,-2.117014676E-1,3.040502369E-1,-1.301998179E-2
4.013458072E1,-1.719952226E-1,3.810192645E-1,-3.012420796E-2
4.013658192E1,-9.869138896E-2,5.196856856E-1,-5.272622406E-2
4.013858325E1,-1.255938876E-2,6.143697500E-1,-6.555438787E-2
4.014058458E1,3.814242408E-2,6.430804729E-1,-7.899343222E-2
4.014258592E1,1.389351934E-1,6.730127931E-1,-9.121073037E-2
4.014458725E1,1.926913261E-1,6.381935477E-1,-1.015954465E-1
4.014658858E1,2.989818752E-1,5.221291780E-1,-1.272517890E-1
4.014858991E1,4.181006253E-1,3.914039731E-1,-1.474103332E-1
4.015059128E1,4.675806761E-1,3.303174376E-1,-1.663471460E-1
4.015259261E1,5.531017780E-1,2.533484101E-1,-1.968904287E-1
4.015459395E1,6.086905599E-1,2.386876494E-1,-2.359858006E-1
4.015659531E1,6.343469024E-1,2.582353652E-1,-2.500357032E-1
4.015859664E1,6.819943786E-1,3.028284907E-1,-2.695833743E-1
4.016059798E1,6.990986466E-1,3.376478255E-1,-2.805789411E-1
4.016259934E1,7.100941539E-1,3.297065794E-1,-2.818006873E-1
4.016460068E1,7.162027955E-1,2.948872745E-1,-2.836332619E-1
4.016660201E1,7.186462879E-1,2.728961110E-1,-2.818006873E-1
4.016860304E1,7.259767056E-1,2.142530382E-1,-2.879093289E-1
4.017060438E1,7.290310264E-1,1.678272784E-1,-2.995157838E-1
4.017260571E1,7.351396680E-1,1.403383464E-1,-3.031809628E-1
4.017460708E1,7.479678392E-1,8.536047488E-2,-3.208960593E-1
4.017660841E1,7.607960105E-1,3.343693167E-2,-3.367785513E-1
4.017860974E1,7.632395029E-1,-1.382387942E-3,-3.441089392E-1
4.018061111E1,7.656829357E-1,-6.674497575E-2,-3.514393270E-1
4.018261244E1,7.583525181E-1,-1.595964879E-1,-3.538827896E-1
4.018461377E1,7.522438765E-1,-2.060222477E-1,-3.520502150E-1
4.018661514E1,7.204788923E-1,-3.055932820E-1,-3.477741480E-1
4.018861647E1,7.088724375E-1,-3.630146086E-1,-3.404437602E-1
4.019061780E1,6.575598121E-1,-4.534226656E-1,-3.184525967E-1
4.019261917E1,5.946406722E-1,-5.322242975E-1,-2.964614630E-1
4.019462050E1,5.708168745E-1,-5.755956769E-1,-2.866876125E-1
4.019662197E1,4.999565482E-1,-6.183562875E-1,-2.628638744E-1
4.019862334E1,4.284853339E-1,-6.611168981E-1,-2.402618527E-1
4.020062467E1,3.826704025E-1,-6.757776737E-1,-2.298771292E-1
4.020262600E1,2.928732336E-1,-6.965470314E-1,-2.048316598E-1
4.020462737E1,1.987999827E-1,-6.965470314E-1,-1.913926452E-1
4.020662870E1,1.505416334E-1,-6.947144270E-1,-1.920034885E-1
4.020863003E1,6.318789721E-2,-6.953253150E-1,-1.932252347E-1
4.021063137E1,-1.317025442E-2,-6.824971437E-1,-1.938360929E-1
4.021263270E1,-3.455053642E-2,-6.721124053E-1,-1.962795556E-1
4.021463403E1,-1.072679367E-2,-6.617277265E-1,-2.231576294E-1
4.021663537E1,4.364021122E-2,-6.837188601E-1,-2.414835840E-1
