"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.904099790E-1,6.510033131E0,5.267404765E-2,-2.372726440E0
7.924113120E-1,6.486090660E0,5.267404765E-2,-2.439765930E0
7.944126780E-1,6.423839092E0,8.858817071E-2,-2.672010660E0
7.984098770E-1,6.227508545E0,1.221080124E-1,-2.959323645E0
8.004112430E-1,6.103006363E0,6.943397224E-2,-2.961717844E0
8.024129090E-1,6.023995399E0,7.182824612E-2,-2.973689318E0
8.044142420E-1,5.748653889E0,1.173194647E-1,-3.079037428E0
8.064159420E-1,5.597814560E0,1.316851079E-1,-3.210722446E0
8.084175750E-1,5.554717541E0,1.364736706E-1,-3.280156374E0
8.104183410E-1,5.475706577E0,1.580221355E-1,-3.459727049E0
8.124197070E-1,5.399089813E0,1.388679445E-1,-3.624932051E0
8.144213400E-1,5.363175392E0,1.340793967E-1,-3.622537851E0
8.164226730E-1,5.291347504E0,9.337671846E-2,-3.598595142E0
8.184241730E-1,5.190787792E0,8.140534163E-2,-3.591412306E0
8.204255060E-1,5.140508175E0,9.337671846E-2,-3.569863796E0
8.224275390E-1,5.133325100E0,9.816526622E-2,-3.519583941E0
8.244292390E-1,5.154873848E0,6.943397224E-2,-3.471698523E0
